timestamp,v4_prefixes,v4_unique_prefixes,v6_prefixes,v6_unique_prefixes,v4_isolated,v6_isolated,v4_distributed,v6_distributed
2011-01-21,2087543,365837,25497,4652,2488,26,92,2
2011-01-23,2088030,365863,25532,4657,2502,28,91,2
2011-01-25,2089754,366139,25600,4668,2483,29,84,2
2011-01-27,2090796,366063,25860,4727,2385,31,93,2
2011-01-29,2076474,363761,26103,4799,2938,34,93,2
2011-01-31,2081634,363851,26094,4785,2384,27,93,2
2011-02-02,2083469,364205,26082,4779,2329,23,89,2
2011-02-04,2102372,367461,26350,4831,2370,22,89,2
2011-02-06,2105565,368095,26565,4861,2403,24,91,2
2011-02-08,2107326,368406,26604,4870,2415,30,89,2
2011-02-10,2110646,368907,26905,4918,2431,25,86,2
2011-02-12,2113218,369617,27413,5009,2359,27,88,2
2011-02-14,2113409,369704,27394,5004,2341,27,87,2
2011-02-16,2113933,369986,27570,5053,2356,22,87,2
2011-02-18,2119538,371492,27973,5129,2346,23,89,2
2011-02-20,2120588,371834,28085,5150,2325,24,90,2
2011-02-22,2121803,372333,28112,5159,2328,21,89,2
2011-02-24,2125400,373204,28481,5219,2376,23,90,2
2011-02-26,2127017,373970,28718,5238,2365,25,96,2
2011-02-28,2126567,374207,28841,5256,2352,25,96,2
2011-03-02,2130422,376004,29412,5334,2443,25,88,2
2011-03-04,2131807,376394,29444,5386,2364,22,85,2
2011-03-06,2138058,379290,29592,5396,2360,24,80,2
2011-03-08,2140359,379963,29355,5336,2332,24,81,2
2011-03-10,2137224,375737,29612,5375,2359,29,79,2
2011-03-12,2138802,376373,30065,5430,2337,26,69,2
2011-03-14,2142292,377046,30168,5448,2338,26,70,2
2011-03-16,2141890,377037,30237,5450,2360,28,71,2
2011-03-18,2494999,380080,35443,5544,2320,25,71,2
2011-03-20,2140598,379675,30587,5522,2381,25,74,2
2011-03-22,2495829,380179,35931,5725,2378,26,74,2
2011-03-24,2497769,380563,36326,6023,2389,29,71,2
2011-03-26,2501962,381418,36428,6079,2454,32,72,2
2011-03-28,2502255,381415,36323,6068,2441,31,70,2
2011-03-30,2503215,381716,36627,6098,2520,28,36,2
2011-04-01,2505116,382270,36021,5629,2542,30,34,2
2011-04-03,2506209,383705,36145,5652,2576,30,35,3
2011-04-05,2505425,382990,36223,5681,2532,30,37,3
2011-04-07,2143378,374540,36721,5778,2190,30,21,3
2011-04-09,2145104,374664,37032,5807,2243,29,20,3
2011-04-11,2509907,381933,37023,5807,2568,29,27,3
2011-04-13,2509924,382010,37126,5832,2568,27,36,3
2011-04-15,2519745,383363,37419,5880,2598,30,35,3
2011-04-17,2520229,383608,37321,5862,2595,30,35,3
2011-04-19,2523851,384193,37471,5885,2648,30,35,3
2011-04-21,2526189,384379,37738,5913,2426,31,35,3
2011-04-23,2530694,385027,37924,5942,2462,29,35,3
2011-04-25,2531639,385339,37923,5936,2594,29,34,3
2011-04-27,2533287,385541,38564,6041,2627,30,35,3
2011-04-29,2534281,386193,39061,6110,2593,31,35,3
2011-05-01,2533858,386158,39171,6124,2558,30,35,3
2011-05-03,2536235,386518,39216,6133,2617,32,35,3
2011-05-05,2540575,387416,39612,6181,2637,31,35,3
2011-05-07,2535686,385347,39844,6209,2613,31,34,3
2011-05-09,2903889,391279,45566,6226,2641,30,39,3
2011-05-11,2537816,385786,40283,6288,2624,33,38,3
2011-05-13,2535573,384960,40455,6309,2644,35,38,3
2011-05-15,2537075,385137,40613,6331,3031,31,37,3
2011-05-17,2537828,385014,40681,6348,3011,31,37,3
2011-05-19,2540870,385460,41072,6410,3019,31,35,3
2011-05-21,2542154,385837,41481,6486,3039,30,37,3
2011-05-23,2543590,386054,41485,6481,3052,31,37,3
2011-05-25,2543194,386067,41651,6516,3004,33,36,3
2011-05-27,2545800,386638,42359,6619,2991,33,36,3
2011-05-29,2546765,386719,42531,6603,2996,36,37,3
2011-05-31,2547680,386754,42707,6829,2991,36,37,3
2011-06-02,2549560,387241,42957,6697,2996,39,37,3
2011-06-04,2919842,393746,49257,6764,3002,45,37,3
2011-06-06,2917067,393236,49367,6776,3020,43,35,3
2011-06-08,2924034,395785,50001,6850,3056,40,35,3
2011-06-10,2925337,396046,50749,6915,3047,41,35,3
2011-06-12,2929628,396733,50924,6948,3017,41,36,3
2011-06-14,2930351,396846,50818,6930,2991,39,64,3
2011-06-16,3091224,416405,51021,6986,2972,41,53,3
2011-06-18,2934577,398165,51270,7012,2969,41,55,3
2011-06-20,2939103,398399,51271,7023,2974,41,54,3
2011-06-22,2940880,398848,51598,7069,3003,40,59,3
2011-06-24,2943306,399155,51871,7071,3075,42,59,3
2011-06-26,2938551,395210,52019,7082,3560,42,59,3
2011-06-28,2947374,399853,52139,7082,3250,42,60,3
2011-06-30,2954833,400811,52305,7109,3227,44,61,3
2011-07-02,2968856,401322,52529,7139,3259,43,61,3
2011-07-04,2967471,401044,52621,7148,3254,41,61,3
2011-07-06,2953347,396925,52694,7153,3242,42,63,3
2011-07-08,2953440,397305,53014,7199,3251,44,56,3
2011-07-10,2956204,398136,53117,7214,3242,42,57,3
2011-07-12,2955587,397484,53205,7231,3182,42,59,3
2011-07-14,2954237,398115,53500,7256,3160,40,58,3
2011-07-16,2583750,398606,46616,7030,3170,38,58,3
2011-07-18,2584574,398265,46864,7062,3150,39,58,3
2011-07-20,2964326,399378,54341,7355,3229,42,59,3
2011-07-22,6245828,401035,115894,7376,3237,44,58,3
2011-07-24,2971777,401054,54479,7353,2779,40,60,3
2011-07-26,2972797,401312,54617,7384,2839,41,60,3
2011-07-28,2977535,402492,54831,7397,2816,42,59,3
2011-07-30,2984649,403156,55035,7444,2817,45,56,3
2011-08-01,2981417,402672,54985,7439,2816,46,58,3
2011-08-03,2986654,403061,55279,7473,2870,47,56,3
2011-08-05,2988624,403553,55338,7493,2778,45,58,3
2011-08-07,2989998,403642,55363,7493,2761,46,59,3
2011-08-09,2992356,404331,54922,7439,2729,46,58,3
2011-08-11,2999235,405337,55571,7507,2794,47,59,3
2011-08-13,2997587,404375,55823,7547,2798,45,59,3
2011-08-15,2997457,404508,55899,7548,2639,45,59,3
2011-08-17,3001444,405104,56678,7627,2601,45,58,3
2011-08-19,3004406,405749,56118,7611,2656,50,59,3
2011-08-21,3005601,405916,56128,7553,2653,45,59,3
2011-08-23,3004984,406091,56744,7643,2692,45,59,3
2011-08-25,3010739,406952,56838,7651,2701,46,59,3
2011-08-27,3013167,407438,56962,7678,2892,45,63,3
2011-08-29,3011118,407160,56937,7675,2903,46,61,3
2011-08-31,3015612,407862,56703,7692,2890,47,63,3
2011-09-02,3016352,407719,57009,7738,2875,47,69,3
2011-09-04,3018400,407508,56653,7647,2878,45,69,3
2011-09-06,3019417,407789,56631,7651,2926,44,70,3
2011-09-08,3020757,408329,56800,7665,2871,43,65,3
2011-09-10,3024902,408920,56409,7572,2883,43,62,3
2011-09-12,3019565,405629,56757,7658,2883,43,65,3
2011-09-14,3020680,405970,56945,7672,2972,47,64,3
2011-09-16,3022696,406182,56991,7684,2994,40,67,3
2011-09-18,3026795,406760,57130,7705,2914,40,65,3
2011-09-20,3029009,407161,57046,7691,2948,39,70,3
2011-09-22,3039395,409172,57305,7725,2948,40,65,3
2011-09-24,3041813,409021,57631,7761,2943,43,64,3
2011-09-26,3045864,409605,57601,7749,2937,45,66,3
2011-09-28,3048010,410001,57746,7772,2903,47,66,3
2011-09-30,3055181,411534,57880,7786,2951,50,65,3
2011-10-02,3060260,412285,58030,7804,2937,51,66,3
2011-10-04,3062937,412721,51966,7814,2899,51,36,3
2011-10-06,3067493,413925,58179,7829,2892,51,63,3
2011-10-08,3069976,414421,58423,7860,2934,49,65,3
2011-10-10,3068450,414708,58352,7848,2900,48,64,3
2011-10-12,3073278,415762,58485,7866,2961,50,67,3
2011-10-14,3080587,417248,58713,7911,2974,53,67,3
2011-10-16,3087572,418521,58900,7923,2989,52,68,3
2011-10-18,3093574,419506,59110,7946,2998,49,67,3
2011-10-20,3096590,420783,59357,7986,3096,50,68,3
2011-10-22,3103777,423191,59450,8012,3122,50,68,3
2011-10-24,3111332,423143,59443,8011,3088,49,67,3
2011-10-26,3115504,423936,59394,8010,3135,46,68,3
2011-10-28,3100243,421909,59487,8030,3140,46,69,3
2011-10-30,3083994,415402,59609,8024,3086,46,71,3
2011-11-01,3107500,423565,59604,8042,3211,48,69,3
2011-11-03,3113395,424520,59783,8066,3197,46,69,3
2011-11-05,3120804,426815,59937,8065,3216,48,69,3
2011-11-07,3119961,426669,59928,8083,3139,48,67,3
2011-11-09,3126306,428036,60048,8100,3472,49,68,3
2011-11-11,3125617,428006,60217,8127,3215,50,67,3
2011-11-13,3124415,428246,59495,8100,3112,48,65,3
2011-11-15,3131910,429227,60640,8170,3256,51,68,3
2011-11-17,3108985,418617,60778,8164,3178,49,66,3
2011-11-19,3140114,430705,60574,8158,3211,51,67,3
2011-11-21,3140602,430986,60548,8153,3179,49,67,3
2011-11-23,3145702,432080,60662,8163,3108,50,67,3
2011-11-25,3123407,420558,60885,8203,3137,50,67,3
2011-11-27,3123762,420501,60862,8198,3170,54,67,3
2011-11-29,3123708,420732,60873,8205,3270,54,68,3
2011-12-01,3125805,421794,61057,8222,3212,53,68,3
2011-12-03,3129091,422307,61389,8272,3165,52,69,3
2011-12-05,3129838,422522,61354,8266,3173,54,67,3
2011-12-07,3131733,422899,61476,8287,3246,51,69,3
2011-12-09,3138820,424314,61760,8315,3263,50,68,3
2011-12-11,3140523,425169,61844,8321,3185,53,67,3
2011-12-13,3141820,424674,61871,8323,3201,48,66,3
2011-12-15,3156030,426548,62084,8350,3217,51,67,3
2011-12-17,3161691,428111,62221,8368,3254,51,39,3
2011-12-19,3164093,428683,62224,8367,3323,52,39,3
2011-12-21,3161752,428700,61975,8360,3253,52,41,3
2011-12-23,3164289,429181,62291,8390,3210,52,35,3
2011-12-25,3164622,428898,61118,8268,3266,50,35,3
2011-12-27,3160507,428436,62195,8371,3350,53,34,3
2011-12-29,3162220,426145,62282,8378,3328,54,34,3
2011-12-31,3164626,426768,61759,8307,3333,53,34,3
2012-01-02,3162358,426175,61594,8278,3304,53,34,3
2012-01-04,3165569,426885,61771,8319,3331,52,33,3
2012-01-06,3169725,426606,62205,8351,3360,48,34,3
2012-01-08,3168806,426831,61909,8341,3421,50,34,2
2012-01-10,3179268,431371,62050,8361,3425,52,34,2
2012-01-12,3188252,432819,61932,8346,3419,51,36,2
2012-01-14,3194727,433911,62083,8362,3441,55,34,2
2012-01-16,3197631,434520,62015,8343,3473,53,34,2
2012-01-18,3187224,428693,62211,8383,3423,57,34,2
2012-01-20,3199921,430511,62289,8402,3442,56,35,2
2012-01-22,3201604,430822,62332,8395,3422,58,35,2
2012-01-24,3202682,430699,62536,8428,3425,60,36,2
2012-01-26,2814812,431403,54906,8433,3466,58,36,2
2012-01-28,3206608,431481,62817,8455,3396,60,38,2
2012-01-30,3203893,431106,62953,8474,3374,60,37,2
2012-02-01,3214635,432517,63433,8568,3398,60,37,2
2012-02-03,3224126,434091,63419,8574,3482,60,35,2
2012-02-05,3624846,451050,71302,8577,3449,59,35,2
2012-02-07,3632984,451889,71383,8576,3579,56,37,2
2012-02-09,3637651,451762,71743,8626,3615,58,38,2
2012-02-11,3642481,452374,72198,8668,3653,58,35,2
2012-02-13,3645478,454709,72079,8646,3579,58,35,2
2012-02-15,3653011,455197,72354,8702,3547,55,36,2
2012-02-17,3647460,454029,72466,8712,3616,56,35,2
2012-02-19,3647496,455903,72573,8722,3582,56,34,2
2012-02-21,3646554,454206,72676,8729,3590,58,37,2
2012-02-23,3654671,455891,72968,8770,3586,58,37,2
2012-02-25,3654049,455641,73020,8779,3576,60,41,2
2012-02-27,3654541,456417,73065,8780,3576,60,36,2
2012-02-29,3656677,454708,73301,8821,3589,60,37,2
2012-03-02,3658373,454549,73668,8867,3612,59,40,2
2012-03-04,3662164,454822,73862,8874,3646,59,37,2
2012-03-06,3664635,455808,73939,8882,3484,60,37,2
2012-03-08,3667345,454307,74356,8930,3541,60,34,2
2012-03-10,3668461,454016,74630,8953,3548,61,36,2
2012-03-12,3669470,456843,74657,8955,3498,60,38,2
2012-03-14,3675463,456686,74696,8968,4189,60,36,2
2012-03-16,3676652,456659,74913,9005,3443,58,32,2
2012-03-18,3678540,457341,75313,9335,3464,60,32,2
2012-03-20,3681823,458036,75468,9363,3486,60,36,2
2012-03-22,3688856,458074,75734,9403,3419,59,35,2
2012-03-24,3695705,458896,75935,9424,3366,60,32,2
2012-03-26,3705880,459777,75969,9431,3413,61,33,2
2012-03-28,3701196,458244,76140,9447,3445,61,31,2
2012-03-30,3714648,459985,76155,9458,3487,59,32,2
2012-04-01,3717888,460752,76506,9474,3549,55,33,2
2012-04-03,3715829,459487,76725,9486,3488,56,37,2
2012-04-05,3725044,462762,77135,9909,3526,57,35,2
2012-04-07,3729852,463293,77217,9819,3522,60,34,2
2012-04-09,3731960,464377,77207,9828,3527,60,34,2
2012-04-11,3736142,463748,77378,9853,3542,58,35,2
2012-04-13,3738606,462441,77460,9596,3543,59,34,2
2012-04-15,3741311,463107,77438,9601,3626,59,34,2
2012-04-17,3741545,464700,77636,9614,3662,64,36,2
2012-04-19,3751367,464897,77713,9481,3625,62,36,2
2012-04-21,3752645,465421,77977,9521,3534,64,37,2
2012-04-23,3753430,467745,77792,9454,3539,61,36,3
2012-04-25,3758229,466592,78456,9615,3564,62,35,3
2012-04-27,3749157,460283,78899,9703,3551,69,39,3
2012-04-29,3749014,462648,79071,9744,3595,69,38,3
2012-05-01,3753727,461723,79267,9772,3668,70,38,3
2012-05-03,3752539,462110,79753,9837,3597,71,37,3
2012-05-05,3747123,463442,80055,9875,3595,70,37,3
2012-05-07,3746219,463209,80118,9899,3602,71,37,3
2012-05-09,3740745,464906,80632,9944,3565,70,37,3
2012-05-11,3742538,461892,81152,10025,3899,66,39,3
2012-05-13,3749390,463180,80785,9856,3840,65,39,3
2012-05-15,3766286,469744,81131,9834,3757,69,39,2
2012-05-17,3771441,469229,81558,9901,3934,70,40,2
2012-05-19,3783524,470752,82131,9968,3848,73,39,2
2012-05-21,3786190,471513,82113,9962,3825,72,39,2
2012-05-23,3790906,471592,82688,10041,3833,74,40,2
2012-05-25,3802434,472020,82789,10022,3902,73,39,3
2012-05-27,3797033,472042,82949,10072,3760,67,36,2
2012-05-29,3802991,470684,83302,10098,3825,67,36,2
2012-05-31,3807619,472319,83871,10227,3834,69,37,2
2012-06-02,3807358,473277,84187,10296,3832,68,37,2
2012-06-04,3807903,474601,84272,10325,3833,68,35,2
2012-06-06,3813072,472187,84688,10314,3794,70,36,2
2012-06-08,3394323,471220,75683,10361,3714,68,33,2
2012-06-10,3818916,477357,85758,10324,3784,63,34,2
2012-06-12,3818689,476931,85844,10456,3756,84,34,2
2012-06-14,3813147,476061,86137,10491,3389,84,34,2
2012-06-16,3812271,469614,86276,10476,3358,84,28,2
2012-06-18,3822157,477864,86319,10460,3542,84,29,2
2012-06-20,3822744,478217,86413,10474,3476,83,29,2
2012-06-22,3829824,479146,86806,10422,3531,67,32,2
2012-06-24,3832864,480228,87231,10468,3544,73,35,2
2012-06-26,3833079,479124,87341,10584,3547,90,35,2
2012-06-28,3833360,479939,87551,10607,3721,88,33,2
2012-06-30,3833417,480827,87540,10587,3681,74,33,2
2012-07-02,3834938,482184,87369,10564,3588,76,34,2
2012-07-04,3840540,482404,87711,10626,3575,76,33,2
2012-07-06,3844185,482592,87607,10634,3539,76,33,2
2012-07-08,3843785,481680,87590,10645,3441,76,31,2
2012-07-10,3842757,481567,87981,10648,3525,75,32,2
2012-07-12,3828156,478257,87965,10669,3571,82,32,2
2012-07-14,3844707,481361,88383,10736,3586,83,34,2
2012-07-16,3849448,483525,88473,10730,3566,85,31,2
2012-07-18,3855045,484606,88439,10754,3591,88,32,2
2012-07-20,3860094,486194,88936,10793,3559,82,31,2
2012-07-22,6009755,485971,138956,10809,3566,81,31,3
2012-07-24,3859863,484014,89288,10827,3559,84,31,3
2012-07-26,3869455,487212,89605,10880,3502,88,31,3
2012-07-28,3877327,488511,89911,10904,3492,85,33,3
2012-07-30,3860067,473087,89908,10884,3362,90,32,3
2012-08-01,3867499,474916,89678,10868,3485,90,33,3
2012-08-03,3872739,476000,89865,10886,3486,90,33,3
2012-08-05,3871574,476505,89870,10917,3453,91,33,3
2012-08-07,3875927,478217,90072,10948,3455,92,33,3
2012-08-09,3877074,473911,90405,11017,3502,93,33,2
2012-08-11,3887768,476338,90644,11040,3454,95,34,2
2012-08-13,3883852,476137,90348,11044,3315,94,34,2
2012-08-15,3909673,491431,90807,11098,3803,95,35,2
2012-08-17,3904914,489286,91318,11149,3925,96,43,2
2012-08-19,3905083,488682,101251,11090,4479,96,43,2
2012-08-21,3903864,486361,101318,11115,3908,99,43,2
2012-08-23,3907134,490575,101863,11195,3849,99,44,2
2012-08-25,3903073,486249,102248,11252,3986,102,38,2
2012-08-27,3906299,487160,102405,11275,4101,103,38,2
2012-08-29,3911526,487423,102844,11342,4032,102,40,2
2012-08-31,3921836,488640,103029,11389,3778,102,41,2
2012-09-02,3920215,487735,103118,11357,3991,98,42,2
2012-09-04,3919756,487898,103331,11355,4010,96,42,2
2012-09-06,3922909,487212,103737,11569,3997,96,42,2
2012-09-08,3927621,487501,103291,11369,4015,103,41,2
2012-09-10,3933379,489070,103594,11371,4054,105,38,2
2012-09-12,3938857,489032,103965,11427,4024,107,37,2
2012-09-14,3936562,488493,94241,11471,4048,101,37,2
2012-09-16,3944037,488365,104673,11489,3993,102,36,2
2012-09-18,3946996,489185,104760,11511,3977,102,37,2
2012-09-20,3952918,491882,104977,11530,4488,104,37,2
2012-09-22,3973529,500280,105635,11615,4748,103,38,3
2012-09-24,3993987,509339,105735,11636,5075,101,39,3
2012-09-26,3958341,490798,106010,11682,4339,110,38,3
2012-09-28,3959308,491497,106346,11744,4595,111,35,3
2012-09-30,3959379,491585,106119,11722,4624,111,36,2
2012-10-02,3955209,492565,106335,11753,4575,115,36,2
2012-10-04,3952878,491303,106256,11810,4568,114,37,2
2012-10-06,3952974,491098,106560,11854,4450,113,38,2
2012-10-08,3955000,491493,106512,11861,4335,113,38,2
2012-10-10,3955921,491323,107059,11908,4432,112,38,3
2012-10-12,3958331,492888,107398,11876,4552,113,40,2
2012-10-14,3961438,494307,107071,11483,4392,114,38,2
2012-10-16,3959361,493865,107207,11509,4414,114,39,2
2012-10-18,3959466,491296,107410,11583,4506,115,45,2
2012-10-20,3956334,486843,107863,11653,4357,108,45,9
2012-10-22,3963330,493186,107871,11665,4225,107,45,9
2012-10-24,3965770,491185,108152,11725,4340,103,46,9
2012-10-26,3961299,490055,108483,11804,4512,106,42,9
2012-10-28,3969155,494716,108977,11987,4725,107,42,9
2012-10-30,3966134,494714,109053,12024,4690,108,42,9
2012-11-01,3523460,492903,98220,12070,4541,95,39,9
2012-11-03,3969675,494564,110986,12252,4656,105,42,9
2012-11-05,3974121,495504,111198,12272,4710,105,42,9
2012-11-07,3976353,495584,111636,12357,3998,105,40,9
2012-11-09,3964519,481670,110677,12429,3811,107,40,9
2012-11-11,3969567,485514,111869,12760,3933,104,41,9
2012-11-13,3972129,482675,112044,12799,3917,104,41,9
2012-11-15,3987170,483521,112452,12869,3721,107,45,9
2012-11-17,3984196,486305,112652,12918,4167,113,34,9
2012-11-19,3985529,485833,112797,12930,5114,114,33,9
2012-11-21,4412372,483372,112556,12539,4955,113,33,9
2012-11-23,4418181,483743,113429,12607,4958,118,28,9
2012-11-25,4421046,483390,113360,12629,4704,119,31,9
2012-11-27,4424225,483779,113521,12636,5010,121,33,9
2012-11-29,4424695,483610,113726,12678,5060,123,32,9
2012-12-01,4422998,483601,113741,12597,5105,123,34,9
2012-12-03,4426789,483583,113961,12621,5173,123,34,9
2012-12-05,4436734,484953,114320,12672,5067,123,31,9
2012-12-07,4442570,485740,114723,12731,5199,124,29,9
2012-12-09,4451805,487411,115230,12778,5210,123,31,9
2012-12-11,4453373,487701,115614,12815,5200,122,32,9
2012-12-13,4459483,487135,115974,12936,5094,120,31,9
2012-12-15,4462718,487557,116506,13029,5093,126,30,9
2012-12-17,4464138,487775,116540,13044,5134,128,30,9
2012-12-19,4468324,488351,116621,13071,5156,123,27,9
2012-12-21,4468526,488273,117103,13121,5154,128,28,9
2012-12-23,4471092,488277,117262,13138,4060,126,28,9
2012-12-25,4471746,487970,117193,13142,4102,130,26,9
2012-12-27,4473291,488407,117258,13149,4164,134,27,9
2012-12-29,4475397,488535,117272,13208,4166,129,26,9
2012-12-31,4469340,487956,117443,13213,4119,133,26,9
2013-01-02,4475865,488708,116804,12893,4154,133,26,9
2013-01-04,4474769,488574,116953,12920,4155,133,27,9
2013-01-06,4472703,488841,116721,12924,4162,132,27,9
2013-01-08,4469021,489081,117375,12961,4964,135,27,9
2013-01-10,4469182,487395,118067,13034,4993,141,29,10
2013-01-12,4473869,487644,118313,13130,5032,141,24,9
2013-01-14,4475031,487925,118367,13139,5056,148,26,2
2013-01-16,4465803,486921,118858,13200,5024,149,24,2
2013-01-18,4481582,488793,119328,13263,5019,141,26,10
2013-01-20,4488110,489656,118964,13180,4994,134,25,10
2013-01-22,4488764,489742,119194,13191,4973,136,27,10
2013-01-24,4494257,490341,119402,13234,4877,134,27,10
2013-01-26,4499471,489983,119875,13280,4868,136,28,9
2013-01-28,4501889,490717,119973,13299,4862,137,29,9
2013-01-30,4054298,494603,109233,13166,3793,142,29,9
2013-02-01,4502808,496998,121674,13542,5039,139,29,9
2013-02-03,4508459,491922,120801,13569,4989,150,30,2
2013-02-05,4515748,492217,120889,13583,5057,146,30,2
2013-02-07,4504796,491742,121210,13628,5112,146,29,2
2013-02-09,4518494,493038,122065,13714,5150,144,29,6
2013-02-11,4518920,492928,121894,13717,5107,146,29,2
2013-02-13,4510196,492330,122183,13756,5021,146,28,2
2013-02-15,4519369,493432,122436,13794,5167,152,29,2
2013-02-17,4517860,493129,122472,13800,5226,151,32,2
2013-02-19,4529567,496786,122853,13838,5269,150,32,2
2013-02-21,4538218,498274,122960,13875,5180,145,30,2
2013-02-23,4539329,497641,123279,13885,5255,149,33,2
2013-02-25,4539087,497668,123255,13898,5265,152,32,2
2013-02-27,4540429,495151,123093,13924,5289,178,32,2
2013-03-01,4540051,498746,123651,14108,16414,480,45,2
2013-03-03,4550310,499084,123906,14104,5447,177,36,2
2013-03-05,4550837,498296,124003,14130,5016,177,34,2
2013-03-07,4551672,497844,123512,13606,5122,183,33,2
2013-03-09,4095064,497931,111313,13419,4058,186,32,2
2013-03-11,7305493,498602,199252,13669,5170,188,32,2
2013-03-13,4555918,499336,124186,13696,5090,189,32,2
2013-03-15,4559214,499823,124796,13792,5121,187,29,2
2013-03-17,4563969,501018,124998,13721,5110,183,29,2
2013-03-19,4571011,502507,125139,13751,5157,178,31,2
2013-03-21,4570301,506278,125622,13781,5103,177,30,2
2013-03-23,4578500,506702,125628,13817,5122,173,40,8
2013-03-25,4578913,502198,125313,13767,5149,174,40,8
2013-03-27,4582359,502147,125650,13848,5015,176,37,8
2013-03-29,4579019,502188,125997,13907,5027,173,38,8
2013-03-31,4577726,502128,126528,13967,5028,174,42,8
2013-04-02,4585071,499682,126363,13778,5011,171,43,8
2013-04-04,4600571,504904,126636,13954,5070,170,42,8
2013-04-06,4607956,505850,126641,13969,5132,172,42,8
2013-04-08,4608718,505881,126712,13974,5080,174,42,8
2013-04-10,4608624,505619,126967,14018,5086,175,44,8
2013-04-12,4620482,507367,127173,14054,5124,176,44,8
2013-04-14,4624667,508004,127750,14107,5157,177,42,8
2013-04-16,4626422,508512,127497,14081,5167,173,42,8
2013-04-18,4620259,507408,127715,14108,5234,182,47,8
2013-04-20,4162525,507094,116262,14187,5221,183,49,9
2013-04-22,4624769,507798,128879,14221,5069,182,56,9
2013-04-24,4631222,510910,129468,14294,5195,185,46,9
2013-04-26,4627869,511567,129803,14340,5211,188,54,8
2013-04-28,4642897,513004,130174,14372,5171,190,52,10
2013-04-30,4648668,513447,130264,14384,5188,187,57,12
2013-05-02,4651242,513820,130101,14393,5345,189,60,12
2013-05-04,4652008,513582,130711,14414,5363,186,56,11
2013-05-06,4657808,514160,130546,14435,5371,185,56,11
2013-05-08,4665971,517327,130952,14442,5256,184,57,9
2013-05-10,4667470,515963,131351,14468,5173,184,56,9
2013-05-12,4669488,516577,131502,14497,5279,184,59,10
2013-05-14,4665629,515876,131485,14542,5301,187,61,11
2013-05-16,4672759,516702,131928,14587,5419,196,63,11
2013-05-18,4676392,517503,132144,14617,5469,190,63,14
2013-05-20,4675094,516619,132193,14611,5462,191,62,13
2013-05-22,4673840,515074,132324,14626,6110,188,65,13
2013-05-24,4677843,516207,131925,14540,5956,188,68,13
2013-05-26,4681423,516843,132017,14554,5970,188,70,13
2013-05-28,4679082,517627,132410,14578,5892,187,70,13
2013-05-30,4677955,517573,132821,14618,6337,193,69,13
2013-06-01,4669325,515860,132949,14656,5101,193,69,13
2013-06-03,4679888,516048,133472,14802,5151,190,67,13
2013-06-05,4674162,516574,133748,14847,5357,193,66,13
2013-06-07,4686157,517790,134342,14917,4092,191,60,12
2013-06-09,4680087,517143,134223,14900,4150,195,62,12
2013-06-11,4685749,517791,134153,14908,4168,195,58,12
2013-06-13,4693098,517646,121762,14934,4183,191,59,12
2013-06-15,4698475,519291,121912,14939,4152,193,59,12
2013-06-17,4700127,519597,121989,14956,4152,193,61,12
2013-06-19,4699960,520867,121998,14956,4282,206,61,11
2013-06-21,4702375,520815,122381,15000,4226,209,64,11
2013-06-23,4712409,521901,122538,15015,4212,208,63,11
2013-06-25,4706522,521321,122706,15038,4164,207,63,11
2013-06-27,4710357,521769,122785,15024,4256,209,65,11
2013-06-29,4715348,523268,123218,15079,4266,209,89,11
2013-07-01,4703522,522338,122910,15071,4258,211,77,11
2013-07-03,6146393,522739,165001,15081,4271,215,77,11
2013-07-05,4716610,523129,123354,14844,4053,213,75,10
2013-07-07,4726768,523932,123636,14867,4109,214,76,10
2013-07-09,4727914,523887,123712,14864,4384,216,75,10
2013-07-11,4729201,522602,123980,14925,4362,216,79,9
2013-07-13,4732115,522236,123906,14939,4327,217,80,12
2013-07-15,4734059,522466,123875,14929,4318,221,80,12
2013-07-17,4737531,522210,123995,14924,4442,219,80,11
2013-07-19,4738546,522464,124215,14951,4257,214,83,13
2013-07-21,4742386,523964,124656,14916,4232,181,82,13
2013-07-23,4748561,524893,124733,14924,4235,177,78,13
2013-07-25,4752101,524148,125068,14934,4162,210,78,13
2013-07-27,4753353,524561,125375,15071,4191,210,80,13
2013-07-29,4752228,523487,125300,15057,3941,211,70,13
2013-07-31,4760718,525662,125213,15127,4161,178,99,13
2013-08-02,4769751,526966,125178,15003,4357,178,97,13
2013-08-04,4774103,527027,125042,14982,4308,180,111,13
2013-08-06,4777460,527582,125421,15040,4105,178,110,13
2013-08-08,4785373,527861,126281,15252,4080,180,109,14
2013-08-10,4776789,528408,126500,15231,4045,181,127,13
2013-08-12,4778037,528246,126758,15432,4049,181,114,13
2013-08-14,5245614,528269,140649,15495,5251,180,116,13
2013-08-16,5254527,529172,140786,15552,5318,182,116,13
2013-08-18,5249883,529937,140960,15526,5292,181,116,13
2013-08-20,5256637,528781,141114,15585,5435,172,115,13
2013-08-22,5249796,530444,141263,15647,5421,172,116,13
2013-08-24,5265726,531535,142019,15736,5354,162,115,13
2013-08-26,5267536,532043,142411,15778,5312,160,112,13
2013-08-28,5278542,532588,143046,15884,5290,163,112,13
2013-08-30,5283394,535263,143731,15970,5371,161,111,13
2013-09-01,5268620,529680,143537,15939,5307,164,111,13
2013-09-03,5275096,529426,144065,15957,5368,165,97,13
2013-09-05,5284962,530674,144617,16025,6092,168,110,13
